Date_reported,Country,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-07-30,India,44230.0,31572344,555.0,423217
2021-07-31,India,41649.0,31613993,593.0,423810
2021-08-01,India,41831.0,31655824,541.0,424351
2021-08-02,India,40134.0,31695958,422.0,424773
2021-08-03,India,30549.0,31726507,422.0,425195
2021-08-04,India,42625.0,31769132,562.0,425757
2021-08-05,India,42982.0,31812114,533.0,426290
2021-08-06,India,44643.0,31856757,464.0,426754
2021-08-07,India,38628.0,31895385,617.0,427371
2021-08-08,India,39070.0,31934455,491.0,427862
2021-08-09,India,35499.0,31969954,447.0,428309
2021-08-10,India,28204.0,31998158,373.0,428682
2021-08-11,India,38353.0,32036511,497.0,429179
2021-08-12,India,41195.0,32077706,490.0,429669
2021-08-13,India,40120.0,32117826,585.0,430254
2021-08-14,India,38667.0,32156493,478.0,430732
2021-08-15,India,36083.0,32192576,493.0,431225
2021-08-16,India,32937.0,32225513,417.0,431642
2021-08-17,India,25166.0,32250679,437.0,432079
2021-08-18,India,35178.0,32285857,440.0,432519
2021-08-19,India,36401.0,32322258,530.0,433049
2021-08-20,India,36571.0,32358829,540.0,433589
2021-08-21,India,34457.0,32393286,375.0,433964
2021-08-22,India,30948.0,32424234,403.0,434367
2021-08-23,India,25072.0,32449306,389.0,434756
2021-08-24,India,25467.0,32474773,354.0,435110
2021-08-25,India,37593.0,32512366,648.0,435758
2021-08-26,India,46164.0,32558530,607.0,436365
2021-08-27,India,44658.0,32603188,496.0,436861
2021-08-28,India,46759.0,32649947,509.0,437370
2021-08-29,India,45083.0,32695030,460.0,437830
2021-08-30,India,42909.0,32737939,380.0,438210
2021-08-31,India,30941.0,32768880,350.0,438560
2021-09-01,India,41965.0,32810845,460.0,439020
2021-09-02,India,47092.0,32857937,509.0,439529
2021-09-03,India,45352.0,32903289,366.0,439895
2021-09-04,India,42618.0,32945907,330.0,440225
2021-09-05,India,42766.0,32988673,308.0,440533
2021-09-06,India,38948.0,33027621,219.0,440752
2021-09-07,India,31222.0,33058843,290.0,441042
2021-09-08,India,37875.0,33096718,369.0,441411
2021-09-09,India,43263.0,33139981,338.0,441749
2021-09-10,India,34973.0,33174954,260.0,442009
2021-09-11,India,33376.0,33208330,308.0,442317
2021-09-12,India,28591.0,33236921,338.0,442655
2021-09-13,India,27254.0,33264175,219.0,442874
2021-09-14,India,25404.0,33289579,339.0,443213
2021-09-15,India,27176.0,33316755,284.0,443497
2021-09-16,India,30570.0,33347325,431.0,443928
2021-09-17,India,34403.0,33381728,320.0,444248
2021-09-18,India,35662.0,33417390,281.0,444529
2021-09-19,India,30773.0,33448163,309.0,444838
2021-09-20,India,30256.0,33478419,295.0,445133
2021-09-21,India,26115.0,33504534,252.0,445385
2021-09-22,India,26964.0,33531498,383.0,445768
2021-09-23,India,31923.0,33563421,282.0,446050
2021-09-24,India,31382.0,33594803,318.0,446368
2021-09-25,India,29616.0,33624419,290.0,446658
2021-09-26,India,28326.0,33652745,260.0,446918
2021-09-27,India,26041.0,33678786,276.0,447194
2021-09-28,India,18795.0,33697581,179.0,447373
2021-09-29,India,18870.0,33716451,378.0,447751
2021-09-30,India,23529.0,33739980,311.0,448062
2021-10-01,India,26727.0,33766707,277.0,448339
2021-10-02,India,24354.0,33791061,234.0,448573
2021-10-03,India,22842.0,33813903,244.0,448817
2021-10-04,India,20799.0,33834702,180.0,448997
2021-10-05,India,18346.0,33853048,263.0,449260
2021-10-06,India,18833.0,33871881,278.0,449538
2021-10-07,India,22431.0,33894312,318.0,449856
2021-10-08,India,21257.0,33915569,271.0,450127
2021-10-09,India,19740.0,33935309,248.0,450375
2021-10-10,India,18166.0,33953475,214.0,450589
2021-10-11,India,18132.0,33971607,193.0,450782
2021-10-12,India,14313.0,33985920,181.0,450963
2021-10-13,India,15823.0,34001743,226.0,451189
2021-10-14,India,18987.0,34020730,246.0,451435
2021-10-15,India,16862.0,34037592,379.0,451814
2021-10-16,India,15981.0,34053573,166.0,451980
2021-10-17,India,14146.0,34067719,144.0,452124
2021-10-18,India,13596.0,34081315,166.0,452290
2021-10-19,India,13058.0,34094373,164.0,452454
2021-10-20,India,14623.0,34108996,197.0,452651
2021-10-21,India,18454.0,34127450,160.0,452811
2021-10-22,India,15786.0,34143236,231.0,453042
2021-10-23,India,16326.0,34159562,666.0,453708
2021-10-24,India,15906.0,34175468,561.0,454269
2021-10-25,India,14306.0,34189774,443.0,454712
2021-10-26,India,12428.0,34202202,356.0,455068
2021-10-27,India,13451.0,34215653,585.0,455653
2021-10-28,India,16156.0,34231809,733.0,456386
2021-10-29,India,14348.0,34246157,805.0,457191
2021-10-30,India,14313.0,34260470,549.0,457740
2021-10-31,India,12830.0,34273300,446.0,458186
2021-11-01,India,12514.0,34285814,251.0,458437
2021-11-02,India,10423.0,34296237,443.0,458880
2021-11-03,India,11903.0,34308140,311.0,459191
2021-11-04,India,12885.0,34321025,461.0,459652
2021-11-05,India,12729.0,34333754,221.0,459873
2021-11-06,India,10929.0,34344683,392.0,460265
2021-11-07,India,10853.0,34355536,526.0,460791
2021-11-08,India,11451.0,34366987,266.0,461057
2021-11-09,India,10126.0,34377113,332.0,461389
2021-11-10,India,11466.0,34388579,460.0,461849
2021-11-11,India,13091.0,34401670,340.0,462189
2021-11-12,India,12516.0,34414186,501.0,462690
2021-11-13,India,11850.0,34426036,555.0,463245
2021-11-14,India,11271.0,34437307,285.0,463530
2021-11-15,India,10229.0,34447536,125.0,463655
2021-11-16,India,8865.0,34456401,197.0,463852
2021-11-17,India,10197.0,34466598,301.0,464153
2021-11-18,India,11919.0,34478517,470.0,464623
2021-11-19,India,11106.0,34489623,459.0,465082
2021-11-20,India,10302.0,34499925,267.0,465349
2021-11-21,India,10488.0,34510413,313.0,465662
2021-11-22,India,8488.0,34518901,249.0,465911
2021-11-23,India,7579.0,34526480,236.0,466147
2021-11-24,India,9283.0,34535763,437.0,466584
2021-11-25,India,9119.0,34544882,396.0,466980
2021-11-26,India,10549.0,34555431,488.0,467468
2021-11-27,India,8318.0,34563749,465.0,467933
2021-11-28,India,8774.0,34572523,621.0,468554
2021-11-29,India,8309.0,34580832,236.0,468790
2021-11-30,India,6990.0,34587822,190.0,468980
2021-12-01,India,8954.0,34596776,267.0,469247
2021-12-02,India,9765.0,34606541,477.0,469724
2021-12-03,India,9216.0,34615757,391.0,470115
2021-12-04,India,8603.0,34624360,415.0,470530
2021-12-05,India,8895.0,34633255,2796.0,473326
2021-12-06,India,8306.0,34641561,211.0,473537
2021-12-07,India,6822.0,34648383,220.0,473757
2021-12-08,India,8439.0,34656822,195.0,473952
2021-12-09,India,9419.0,34666241,159.0,474111
2021-12-10,India,8503.0,34674744,624.0,474735
2021-12-11,India,7992.0,34682736,393.0,475128
2021-12-12,India,7774.0,34690510,306.0,475434
2021-12-13,India,7350.0,34697860,202.0,475636
2021-12-14,India,5784.0,34703644,252.0,475888
2021-12-15,India,6984.0,34710628,247.0,476135
2021-12-16,India,7974.0,34718602,343.0,476478
2021-12-17,India,7447.0,34726049,391.0,476869
2021-12-18,India,7145.0,34733194,289.0,477158
2021-12-19,India,7081.0,34740275,264.0,477422
2021-12-20,India,6563.0,34746838,132.0,477554
2021-12-21,India,5326.0,34752164,453.0,478007
2021-12-22,India,6317.0,34758481,318.0,478325
2021-12-23,India,7495.0,34765976,434.0,478759
2021-12-24,India,6650.0,34772626,374.0,479133
2021-12-25,India,7189.0,34779815,387.0,479520
2021-12-26,India,6987.0,34786802,162.0,479682
2021-12-27,India,6531.0,34793333,315.0,479997
2021-12-28,India,6358.0,34799691,293.0,480290
2021-12-29,India,9195.0,34808886,302.0,480592
2021-12-30,India,13154.0,34822040,268.0,480860
2021-12-31,India,16764.0,34838804,220.0,481080
2022-01-01,India,22775.0,34861579,406.0,481486
2022-01-02,India,27553.0,34889132,284.0,481770
2022-01-03,India,33750.0,34922882,123.0,481893
2022-01-04,India,37379.0,34960261,124.0,482017
2022-01-05,India,58097.0,35018358,534.0,482551
2022-01-06,India,90928.0,35109286,325.0,482876
2022-01-07,India,117100.0,35226386,302.0,483178
2022-01-08,India,141986.0,35368372,285.0,483463
2022-01-09,India,159632.0,35528004,327.0,483790
2022-01-10,India,179723.0,35707727,146.0,483936
2022-01-11,India,168063.0,35875790,277.0,484213
2022-01-12,India,194720.0,36070510,442.0,484655
2022-01-13,India,247417.0,36317927,380.0,485035
2022-01-14,India,264202.0,36582129,315.0,485350
2022-01-15,India,268833.0,36850962,402.0,485752
2022-01-16,India,271202.0,37122164,314.0,486066
2022-01-17,India,258089.0,37380253,385.0,486451
2022-01-18,India,238018.0,37618271,310.0,486761
2022-01-19,India,282970.0,37901241,441.0,487202
2022-01-20,India,317532.0,38218773,491.0,487693
2022-01-21,India,347254.0,38566027,703.0,488396
2022-01-22,India,337704.0,38903731,488.0,488884
2022-01-23,India,333533.0,39237264,525.0,489409
2022-01-24,India,306064.0,39543328,439.0,489848
2022-01-25,India,255874.0,39799202,614.0,490462
2022-01-26,India,285914.0,40085116,665.0,491127
2022-01-27,India,286384.0,40371500,573.0,491700
2022-01-28,India,251209.0,40622709,627.0,492327
2022-01-29,India,235532.0,40858241,871.0,493198
2022-01-30,India,234281.0,41092522,893.0,494091
2022-01-31,India,209918.0,41302440,959.0,495050
2022-02-01,India,167059.0,41469499,1192.0,496242
2022-02-02,India,161386.0,41630885,1733.0,497975
2022-02-03,India,172433.0,41803318,1008.0,498983
2022-02-04,India,149394.0,41952712,1072.0,500055
2022-02-05,India,127952.0,42080664,1059.0,501114
2022-02-06,India,107474.0,42188138,865.0,501979
2022-02-07,India,83876.0,42272014,895.0,502874
2022-02-08,India,67597.0,42339611,1188.0,504062
2022-02-09,India,71365.0,42410976,1217.0,505279
2022-02-10,India,67084.0,42478060,1241.0,506520
2022-02-11,India,58077.0,42536137,657.0,507177
2022-02-12,India,50407.0,42586544,804.0,507981
2022-02-13,India,44877.0,42631421,684.0,508665
2022-02-14,India,34113.0,42665534,346.0,509011
2022-02-15,India,27409.0,42692943,347.0,509358
2022-02-16,India,30615.0,42723558,514.0,509872
2022-02-17,India,30757.0,42754315,541.0,510413
2022-02-18,India,25920.0,42780235,492.0,510905
2022-02-19,India,22270.0,42802505,325.0,511230
2022-02-20,India,19968.0,42822473,673.0,511903
2022-02-21,India,16051.0,42838524,206.0,512109
2022-02-22,India,13405.0,42851929,235.0,512344
2022-02-23,India,15102.0,42867031,278.0,512622
2022-02-24,India,14148.0,42881179,302.0,512924
2022-02-25,India,13166.0,42894345,302.0,513226
2022-02-26,India,11499.0,42905844,255.0,513481
2022-02-27,India,10273.0,42916117,243.0,513724
2022-02-28,India,8013.0,42924130,119.0,513843
2022-03-01,India,6915.0,42931045,180.0,514023
2022-03-02,India,7554.0,42938599,223.0,514246
2022-03-03,India,6561.0,42945160,142.0,514388
2022-03-04,India,6396.0,42951556,201.0,514589
2022-03-05,India,5921.0,42957477,289.0,514878
2022-03-06,India,5476.0,42962953,158.0,515036
2022-03-07,India,4362.0,42967315,66.0,515102
2022-03-08,India,3993.0,42971308,108.0,515210
2022-03-09,India,4575.0,42975883,145.0,515355
2022-03-10,India,4184.0,42980067,104.0,515459
2022-03-11,India,4194.0,42984261,255.0,515714
2022-03-12,India,3614.0,42987875,89.0,515803
2022-03-13,India,3116.0,42990991,47.0,515850
2022-03-14,India,2503.0,42993494,27.0,515877
2022-03-15,India,2568.0,42996062,97.0,515974
2022-03-16,India,2876.0,42998938,98.0,516072
2022-03-17,India,2539.0,43001477,60.0,516132
2022-03-18,India,2528.0,43004005,149.0,516281
2022-03-19,India,2075.0,43006080,71.0,516352
2022-03-20,India,1761.0,43007841,127.0,516479
2022-03-21,India,1549.0,43009390,31.0,516510
2022-03-22,India,1581.0,43010971,33.0,516543
2022-03-23,India,1778.0,43012749,62.0,516605
2022-03-24,India,1938.0,43014687,67.0,516672
2022-03-25,India,1685.0,43016372,83.0,516755
2022-03-26,India,1660.0,43018032,4100.0,520855
2022-03-27,India,1421.0,43019453,149.0,521004
2022-03-28,India,1270.0,43020723,31.0,521035
2022-03-29,India,1259.0,43021982,35.0,521070
2022-03-30,India,1233.0,43023215,31.0,521101
2022-03-31,India,1225.0,43024440,28.0,521129
2022-04-01,India,1335.0,43025775,52.0,521181
2022-04-02,India,1260.0,43027035,83.0,521264
2022-04-03,India,1096.0,43028131,81.0,521345
2022-04-04,India,913.0,43029044,13.0,521358
2022-04-05,India,795.0,43029839,58.0,521416
2022-04-06,India,1086.0,43030925,71.0,521487
2022-04-07,India,1033.0,43031958,43.0,521530
2022-04-08,India,1109.0,43033067,43.0,521573
2022-04-09,India,1150.0,43034217,83.0,521656
2022-04-10,India,1054.0,43035271,29.0,521685
2022-04-11,India,861.0,43036132,6.0,521691
2022-04-12,India,796.0,43036928,19.0,521710
2022-04-13,India,1088.0,43038016,26.0,521736
2022-04-14,India,1007.0,43039023,1.0,521737
2022-04-15,India,949.0,43039972,6.0,521743
2022-04-16,India,975.0,43040947,4.0,521747
2022-04-17,India,1150.0,43042097,4.0,521751
2022-04-18,India,2183.0,43044280,214.0,521965
2022-04-19,India,1247.0,43045527,1.0,521966
2022-04-20,India,2067.0,43047594,40.0,522006
2022-04-21,India,2380.0,43049974,56.0,522062
2022-04-22,India,2451.0,43052425,54.0,522116
2022-04-23,India,2527.0,43054952,33.0,522149
2022-04-24,India,2593.0,43057545,44.0,522193
2022-04-25,India,2541.0,43060086,30.0,522223
2022-04-26,India,2483.0,43062569,1399.0,523622
2022-04-27,India,2927.0,43065496,32.0,523654
2022-04-28,India,3303.0,43068799,39.0,523693
2022-04-29,India,3377.0,43072176,60.0,523753
2022-04-30,India,3688.0,43075864,50.0,523803
2022-05-01,India,3324.0,43079188,40.0,523843
2022-05-02,India,3157.0,43082345,26.0,523869
2022-05-03,India,2568.0,43084913,20.0,523889
2022-05-04,India,3205.0,43088118,31.0,523920
2022-05-05,India,3275.0,43091393,55.0,523975
2022-05-06,India,3545.0,43094938,27.0,524002
2022-05-07,India,3805.0,43098743,22.0,524024
2022-05-08,India,3451.0,43102194,40.0,524064
2022-05-09,India,3207.0,43105401,29.0,524093
2022-05-10,India,2288.0,43107689,10.0,524103
2022-05-11,India,2897.0,43110586,54.0,524157
2022-05-12,India,2827.0,43113413,24.0,524181
2022-05-13,India,2841.0,43116254,9.0,524190
2022-05-14,India,2858.0,43119112,11.0,524201
2022-05-15,India,2487.0,43121599,13.0,524214
2022-05-16,India,2202.0,43123801,27.0,524241
2022-05-17,India,1569.0,43125370,19.0,524260
2022-05-18,India,1829.0,43127199,33.0,524293
2022-05-19,India,2364.0,43129563,10.0,524303
2022-05-20,India,2259.0,43131822,20.0,524323
2022-05-21,India,2323.0,43134145,25.0,524348
2022-05-22,India,2226.0,43136371,65.0,524413
2022-05-23,India,2022.0,43138393,46.0,524459
2022-05-24,India,1675.0,43140068,31.0,524490
2022-05-25,India,2124.0,43142192,17.0,524507
2022-05-26,India,2628.0,43144820,18.0,524525
2022-05-27,India,2710.0,43147530,14.0,524539
2022-05-28,India,2685.0,43150215,33.0,524572
2022-05-29,India,2828.0,43153043,14.0,524586
2022-05-30,India,2706.0,43155749,25.0,524611
2022-05-31,India,2338.0,43158087,19.0,524630
2022-06-01,India,2745.0,43160832,6.0,524636
2022-06-02,India,3712.0,43164544,5.0,524641
2022-06-03,India,4041.0,43168585,10.0,524651
2022-06-04,India,3962.0,43172547,26.0,524677
2022-06-05,India,4270.0,43176817,15.0,524692
2022-06-06,India,4518.0,43181335,9.0,524701
2022-06-07,India,3714.0,43185049,7.0,524708
2022-06-08,India,5233.0,43190282,7.0,524715
2022-06-09,India,7240.0,43197522,8.0,524723
2022-06-10,India,7584.0,43205106,24.0,524747
2022-06-11,India,8329.0,43213435,10.0,524757
2022-06-12,India,8582.0,43222017,4.0,524761
2022-06-13,India,8084.0,43230101,10.0,524771
2022-06-14,India,6594.0,43236695,6.0,524777
2022-06-15,India,8822.0,43245517,15.0,524792
2022-06-16,India,12213.0,43257730,11.0,524803
2022-06-17,India,12847.0,43270577,14.0,524817
2022-06-18,India,13216.0,43283793,23.0,524840
2022-06-19,India,12899.0,43296692,15.0,524855
2022-06-20,India,12781.0,43309473,18.0,524873
2022-06-21,India,9923.0,43319396,17.0,524890
2022-06-22,India,12249.0,43331645,13.0,524903
2022-06-23,India,13313.0,43344958,38.0,524941
2022-06-24,India,17336.0,43362294,13.0,524954
2022-06-25,India,15940.0,43378234,20.0,524974
2022-06-26,India,11739.0,43389973,25.0,524999
2022-06-27,India,17073.0,43407046,21.0,525020
2022-06-28,India,11793.0,43418839,27.0,525047
2022-06-29,India,14506.0,43433345,30.0,525077
2022-06-30,India,18819.0,43452164,39.0,525116
2022-07-01,India,17070.0,43469234,23.0,525139
2022-07-02,India,17092.0,43486326,29.0,525168
2022-07-03,India,16103.0,43502429,31.0,525199
2022-07-04,India,16135.0,43518564,24.0,525223
2022-07-05,India,13086.0,43531650,19.0,525242
2022-07-06,India,16159.0,43547809,28.0,525270
2022-07-07,India,18930.0,43566739,35.0,525305
2022-07-08,India,18815.0,43585554,38.0,525343
2022-07-09,India,18840.0,43604394,43.0,525386
2022-07-10,India,18257.0,43622651,42.0,525428
2022-07-11,India,16678.0,43639329,26.0,525454
2022-07-12,India,13615.0,43652944,20.0,525474
2022-07-13,India,16906.0,43669850,45.0,525519
2022-07-14,India,20139.0,43689989,38.0,525557
2022-07-15,India,20038.0,43710027,47.0,525604
2022-07-16,India,20044.0,43730071,56.0,525660
2022-07-17,India,20528.0,43750599,49.0,525709
2022-07-18,India,16935.0,43767534,51.0,525760
2022-07-19,India,15528.0,43783062,25.0,525785
2022-07-20,India,20557.0,43803619,40.0,525825
2022-07-21,India,21566.0,43825185,45.0,525870
2022-07-22,India,21880.0,43847065,60.0,525930
2022-07-23,India,21411.0,43868476,67.0,525997
2022-07-24,India,20279.0,43888755,36.0,526033
2022-07-25,India,16866.0,43905621,41.0,526074
2022-07-26,India,14830.0,43920451,36.0,526110
2022-07-27,India,18313.0,43938764,57.0,526167
2022-07-28,India,20557.0,43959321,45.0,526212
2022-07-29,India,20409.0,43979730,46.0,526258
2022-07-30,India,20408.0,44000138,54.0,526312
2022-07-31,India,19673.0,44019811,45.0,526357
2022-08-01,India,16464.0,44036275,39.0,526396
2022-08-02,India,13734.0,44050009,34.0,526430
2022-08-03,India,17135.0,44067144,47.0,526477
2022-08-04,India,19893.0,44087037,53.0,526530
2022-08-05,India,20551.0,44107588,70.0,526600
2022-08-06,India,19406.0,44126994,49.0,526649
2022-08-07,India,18738.0,44145732,40.0,526689
2022-08-08,India,16167.0,44161899,41.0,526730
2022-08-09,India,12751.0,44174650,42.0,526772
2022-08-10,India,16047.0,44190697,54.0,526826
2022-08-11,India,16299.0,44206996,53.0,526879
2022-08-12,India,16561.0,44223557,49.0,526928
2022-08-13,India,15815.0,44239372,68.0,526996
2022-08-14,India,14092.0,44253464,41.0,527037
2022-08-15,India,14917.0,44268381,32.0,527069
2022-08-16,India,8813.0,44277194,29.0,527098
2022-08-17,India,9062.0,44286256,36.0,527134
2022-08-18,India,12608.0,44298864,72.0,527206
2022-08-19,India,15754.0,44314618,47.0,527253
2022-08-20,India,13272.0,44327890,36.0,527289
2022-08-21,India,11539.0,44339429,43.0,527332
2022-08-22,India,9531.0,44348960,36.0,527368
2022-08-23,India,8586.0,44357546,48.0,527416
2022-08-24,India,10649.0,44368195,36.0,527452
2022-08-25,India,10725.0,44378920,36.0,527488
2022-08-26,India,10256.0,44389176,68.0,527556
2022-08-27,India,9520.0,44398696,41.0,527597
2022-08-28,India,9436.0,44408132,157.0,527754
2022-08-29,India,7591.0,44415723,45.0,527799
2022-08-30,India,5439.0,44421162,30.0,527829
2022-08-31,India,7231.0,44428393,45.0,527874
2022-09-01,India,7946.0,44436339,37.0,527911
2022-09-02,India,6168.0,44442507,21.0,527932
2022-09-03,India,7211.0,44449718,25.0,527957
2022-09-04,India,6817.0,44456535,34.0,527991
2022-09-05,India,5910.0,44462445,16.0,528007
2022-09-06,India,4417.0,44466862,23.0,528030
2022-09-07,India,5379.0,44472241,27.0,528057
2022-09-08,India,6395.0,44478636,33.0,528090
2022-09-09,India,6093.0,44484729,31.0,528121
2022-09-10,India,5554.0,44490283,18.0,528139
2022-09-11,India,5076.0,44495359,11.0,528150
2022-09-12,India,5221.0,44500580,15.0,528165
2022-09-13,India,4369.0,44504949,20.0,528185
2022-09-14,India,5108.0,44510057,31.0,528216
2022-09-15,India,6422.0,44516479,34.0,528250
2022-09-16,India,6298.0,44522777,23.0,528273
2022-09-17,India,5747.0,44528524,29.0,528302
2022-09-18,India,5664.0,44534188,35.0,528337
2022-09-19,India,4858.0,44539046,18.0,528355
2022-09-20,India,4043.0,44543089,15.0,528370
2022-09-21,India,4510.0,44547599,33.0,528403
2022-09-22,India,5443.0,44553042,26.0,528429
2022-09-23,India,5383.0,44558425,20.0,528449
2022-09-24,India,4912.0,44563337,38.0,528487
2022-09-25,India,4777.0,44568114,23.0,528510
2022-09-26,India,4129.0,44572243,20.0,528530
2022-09-27,India,3230.0,44575473,32.0,528562
2022-09-28,India,3615.0,44579088,22.0,528584
2022-09-29,India,4272.0,44583360,27.0,528611
2022-09-30,India,3947.0,44587307,18.0,528629
2022-10-01,India,3805.0,44591112,26.0,528655
2022-10-02,India,3375.0,44594487,18.0,528673
2022-10-03,India,3011.0,44597498,28.0,528701
2022-10-04,India,1968.0,44599466,15.0,528716
2022-10-05,India,2468.0,44601934,17.0,528733
2022-10-06,India,2529.0,44604463,12.0,528745
2022-10-07,India,1997.0,44606460,9.0,528754
2022-10-08,India,2797.0,44609257,24.0,528778
2022-10-09,India,2756.0,44612013,21.0,528799
2022-10-10,India,2424.0,44614437,15.0,528814
2022-10-11,India,1957.0,44616394,8.0,528822
2022-10-12,India,2139.0,44618533,13.0,528835
2022-10-13,India,2786.0,44621319,12.0,528847
2022-10-14,India,2678.0,44623997,10.0,528857
2022-10-15,India,2430.0,44626427,17.0,528874
2022-10-16,India,2401.0,44628828,21.0,528895
2022-10-17,India,2060.0,44630888,10.0,528905
2022-10-18,India,1542.0,44632430,8.0,528913
2022-10-19,India,1946.0,44634376,10.0,528923
2022-10-20,India,2141.0,44636517,20.0,528943
2022-10-21,India,2119.0,44638636,10.0,528953
2022-10-22,India,2112.0,44640748,4.0,528957
2022-10-23,India,1994.0,44642742,4.0,528961
2022-10-24,India,1334.0,44644076,16.0,528977
2022-10-25,India,862.0,44644938,3.0,528980
2022-10-26,India,830.0,44645768,1.0,528981
2022-10-27,India,1112.0,44646880,6.0,528987
2022-10-28,India,2208.0,44649088,12.0,528999
2022-10-29,India,1574.0,44650662,9.0,529008
2022-10-30,India,1604.0,44652266,8.0,529016
2022-10-31,India,1326.0,44653592,8.0,529024
2022-11-01,India,1046.0,44654638,53.0,529077
2022-11-02,India,1190.0,44655828,1375.0,530452
2022-11-03,India,1321.0,44657149,9.0,530461
2022-11-04,India,1216.0,44658365,18.0,530479
2022-11-05,India,1082.0,44659447,7.0,530486
2022-11-06,India,1132.0,44660579,14.0,530500
2022-11-07,India,937.0,44661516,9.0,530509
2022-11-08,India,625.0,44662141,0.0,530509
2022-11-09,India,811.0,44662952,2.0,530511
2022-11-10,India,1016.0,44663968,3.0,530514
2022-11-11,India,842.0,44664810,6.0,530520
2022-11-12,India,833.0,44665643,8.0,530528
2022-11-13,India,734.0,44666377,3.0,530531
2022-11-14,India,547.0,44666924,1.0,530532
2022-11-15,India,-749.0,44666175,1.0,530533
2022-11-16,India,501.0,44666676,2.0,530535
2022-11-17,India,635.0,44667311,11.0,530546
2022-11-18,India,656.0,44667967,7.0,530553
2022-11-19,India,556.0,44668523,17.0,530570
2022-11-20,India,492.0,44669015,4.0,530574
2022-11-21,India,406.0,44669421,12.0,530586
2022-11-22,India,294.0,44669715,5.0,530591
2022-11-23,India,360.0,44670075,5.0,530596
2022-11-24,India,408.0,44670483,5.0,530601
2022-11-25,India,347.0,44670830,3.0,530604
2022-11-26,India,389.0,44671219,4.0,530608
2022-11-27,India,343.0,44671562,4.0,530612
2022-11-28,India,291.0,44671853,2.0,530614
2022-11-29,India,215.0,44672068,1.0,530615
2022-11-30,India,279.0,44672347,5.0,530620
2022-12-01,India,291.0,44672638,2.0,530622
2022-12-02,India,275.0,44672913,2.0,530624
2022-12-03,India,253.0,44673166,3.0,530627
2022-12-04,India,226.0,44673392,1.0,530628
2022-12-05,India,226.0,44673618,2.0,530630
2022-12-06,India,165.0,44673783,3.0,530633
2022-12-07,India,166.0,44673949,5.0,530638
2022-12-08,India,241.0,44674190,9.0,530647
2022-12-09,India,249.0,44674439,6.0,530653
2022-12-10,India,210.0,44674649,1.0,530654
2022-12-11,India,173.0,44674822,4.0,530658
2022-12-12,India,159.0,44674981,0.0,530658
2022-12-13,India,114.0,44675095,0.0,530658
2022-12-14,India,152.0,44675247,0.0,530658
2022-12-15,India,200.0,44675447,5.0,530663
2022-12-16,India,162.0,44675609,0.0,530663
2022-12-17,India,167.0,44675776,4.0,530667
2022-12-18,India,176.0,44675952,5.0,530672
2022-12-19,India,135.0,44676087,2.0,530674
2022-12-20,India,112.0,44676199,3.0,530677
2022-12-21,India,131.0,44676330,3.0,530680
2022-12-22,India,185.0,44676515,1.0,530681
2022-12-23,India,163.0,44676678,9.0,530690
2022-12-24,India,201.0,44676879,1.0,530691
2022-12-25,India,227.0,44677106,2.0,530693
2022-12-26,India,196.0,44677302,2.0,530695
2022-12-27,India,157.0,44677459,1.0,530696
2022-12-28,India,188.0,44677647,0.0,530696
2022-12-29,India,268.0,44677915,2.0,530698
2022-12-30,India,243.0,44678158,1.0,530699
2022-12-31,India,226.0,44678384,3.0,530702
2023-01-01,India,265.0,44678649,3.0,530705
2023-01-02,India,173.0,44678822,2.0,530707
2023-01-03,India,134.0,44678956,0.0,530707
2023-01-04,India,175.0,44679131,0.0,530707
2023-01-05,India,188.0,44679319,3.0,530710
2023-01-06,India,228.0,44679547,4.0,530714
2023-01-07,India,214.0,44679761,4.0,530718
2023-01-08,India,163.0,44679924,2.0,530720
2023-01-09,India,170.0,44680094,1.0,530721
2023-01-10,India,121.0,44680215,1.0,530722
2023-01-11,India,171.0,44680386,0.0,530722
2023-01-12,India,197.0,44680583,1.0,530723
2023-01-13,India,174.0,44680757,2.0,530725
2023-01-14,India,179.0,44680936,1.0,530726
2023-01-15,India,104.0,44681040,0.0,530726
2023-01-16,India,114.0,44681154,0.0,530726
2023-01-17,India,79.0,44681233,0.0,530726
2023-01-18,India,138.0,44681371,2.0,530728
2023-01-19,India,134.0,44681505,0.0,530728
2023-01-20,India,145.0,44681650,0.0,530728
2023-01-21,India,131.0,44681781,2.0,530730
2023-01-22,India,140.0,44681921,3.0,530733
2023-01-23,India,94.0,44682015,2.0,530735
2023-01-24,India,89.0,44682104,2.0,530737
2023-01-25,India,102.0,44682206,0.0,530737
2023-01-26,India,132.0,44682338,1.0,530738
2023-01-27,India,99.0,44682437,1.0,530739
2023-01-28,India,93.0,44682530,0.0,530739
2023-01-29,India,109.0,44682639,1.0,530740
2023-01-30,India,80.0,44682719,0.0,530740
2023-01-31,India,65.0,44682784,0.0,530740
2023-02-01,India,111.0,44682895,0.0,530740
2023-02-02,India,128.0,44683023,1.0,530741
2023-02-03,India,99.0,44683122,0.0,530741
2023-02-04,India,128.0,44683250,0.0,530741
2023-02-05,India,113.0,44683363,4.0,530745
2023-02-06,India,91.0,44683454,0.0,530745
2023-02-07,India,89.0,44683543,0.0,530745
2023-02-08,India,96.0,44683639,1.0,530746
2023-02-09,India,109.0,44683748,2.0,530748
2023-02-10,India,114.0,44683862,2.0,530750
2023-02-11,India,132.0,44683994,0.0,530750
